Gene,Btz1,Btz2,X3MA1,X3MA2,Comb1,Comb2,DMSO1,DMSO2,Avg_Btz,Avg_3MA,Avg_Comb,Avg_DMSO,Btz/DMSO,3MA/DMSO,Comb/DMSO,plasma membrane [GO:0005886],cytosol [GO:0005829],extracellular exosome [GO:0070062],mitochondrion [GO:0005739],endosome [GO:0005768],Golgi apparatus [GO:0005794],lysosome [GO:0005764],nucleolus [GO:0005730],nucleoplasm [GO:0005654],endoplasmic reticulum [GO:0005783],peroxisome [GO:0005777],cytoskeleton [GO:0005856],centrosome [GO:0005813],spliceosomal complex [GO:0005681],proteasome complex [GO:0000502],ribosome [GO:0005840],vacuole [GO:0005773]
SYNE3,3268722.691,3049429.628,2551141.112,2724442.513,2371799.576,2540233.115,3568738.258,3625301.551,3159076.159,2637791.812,2456016.345,3597019.904,0.878248173,0.733326999,0.682791981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYNJ1,7488079.905,6910342.641,6548057.121,6749185.705,5666130.858,6558660.527,8767354.715,9213334.048,7199211.273,6648621.413,6112395.692,8990344.382,0.800771468,0.739529114,0.679884489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYNJ2,1993891.094,1973678.979,2094979.785,2221568.956,2073350.297,2174311.476,2267316.974,2428716.784,1983785.037,2158274.37,2123830.886,2348016.879,0.844876821,0.919190313,0.904521132,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SYNRG,15963500.8,15681669.95,11292362.59,11883348.93,11441691.83,12464689.63,18381156.91,18829146.54,15822585.37,11587855.76,11953190.73,18605151.73,0.850441082,0.62283049,0.642466716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SYP,1383621.277,1247524.389,1335267.695,1463285.839,1166500.36,1284508.027,1517541.141,1589392.397,1315572.833,1399276.767,1225504.193,1553466.769,0.846862552,0.900744576,0.78888343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZT2,720702.7889,675028.9988,601079.2889,636831.0731,609359.55,641082.6995,798198.1727,827117.4911,697865.8938,618955.181,625221.1248,812657.8319,0.858745054,0.761643039,0.769353472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TAB1,831773.4575,753543.7864,721758.4654,773487.9476,643936.8391,667404.4884,1102650.937,1123866.173,792658.622,747623.2065,655670.6638,1113258.555,0.712016645,0.671562956,0.588965304,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TACC1,31786807.93,30598812.01,21642868.46,21393984.07,22266624.34,25986223.27,32087620.49,31576311.65,31192809.97,21518426.26,24126423.81,31831966.07,0.979920936,0.67600054,0.757930684,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TACC3,87988574.62,90614355.92,62126885.57,60465213.33,59935830.53,64764365.45,115295628.2,109532230.4,89301465.27,61296049.45,62350097.99,112413929.3,0.794398575,0.545270945,0.554647439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TADA2B,3885119.733,3716417.97,2429052.908,2324609.201,2446919.798,2788037.749,3729579.062,3722106.931,3800768.852,2376831.054,2617478.774,3725842.997,1.020109772,0.637931082,0.70251988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF1,3991048.01,3852775.701,2891161.723,2945537.785,2868250.838,3056250.733,4302605.415,4174069.213,3921911.856,2918349.754,2962250.785,4238337.314,0.925342078,0.68856005,0.698918129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF10,2149515.949,2259879.56,1440746.354,1497395.032,1356849.33,1319907.546,2970921.478,2835346.157,2204697.754,1469070.693,1338378.438,2903133.818,0.759419955,0.506029272,0.461011625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF13,1651480.807,1551172.042,659341.8039,759366.9212,1360867.155,1303671.086,981958.7099,1136582.358,1601326.425,709354.3625,1332269.121,1059270.534,1.511725639,0.669663074,1.257723195,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAF15,83751464.87,78118294.41,55560375.95,58822533.05,58184518.11,54103499.33,110692575.9,106862223.9,80934879.64,57191454.5,56144008.72,108777399.9,0.744041315,0.525765964,0.516136705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF2,2731111.284,2496221.033,2548640.088,2172269.348,2207067.899,2370171.72,2586022.759,2605863.843,2613666.158,2360454.718,2288619.81,2595943.301,1.006827136,0.90928593,0.881613943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF3,1082448.929,1104971.574,678518.8201,705076.7062,671723.4999,733904.2766,1467371.037,1466514.95,1093710.251,691797.7632,702813.8883,1466942.993,0.745571066,0.471591443,0.479101023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF5,934298.7933,849822.3698,917928.0347,919116.832,775247.8872,753981.3499,1204440.997,1200434.172,892060.5815,918522.4334,764614.6186,1202437.585,0.741876828,0.763883669,0.635887158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF6,5096988.972,4916476.937,3933396.49,4002887.061,4152267.291,4410649.064,5724812.434,5935557.5,5006732.954,3968141.775,4281458.177,5830184.967,0.858760568,0.68062022,0.734360608,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF7,46823429.62,45706114.01,21830169.21,21794058.98,35622546.23,39683287.71,32567240.04,34105208.69,46264771.81,21812114.09,37652916.97,33336224.36,1.387822787,0.654306674,1.129489547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF9,5160117.621,5365646.02,1180418.404,1061387.488,2115307.763,2210320.277,2796104.435,2955145.213,5262881.82,1120902.946,2162814.02,2875624.824,1.830169839,0.389794571,0.752119679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAF9B,1985882.742,1937180.327,1355384.039,1323593.747,1233089.62,1400456.742,2196378.045,2176016.109,1961531.534,1339488.893,1316773.181,2186197.077,0.897234543,0.612702719,0.602312205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAGAP,1009951.723,1022291.461,165505.3824,115177.0621,473415.7416,610679.1022,439832.4104,423667.1213,1016121.592,140341.2223,542047.4219,431749.7659,2.353496567,0.325052226,1.255466626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGLN2,45461683.34,30994241.48,37033694,31826531.35,24524029.73,29519621.05,59191260.84,56639006.01,38227962.41,34430112.67,27021825.39,57915133.43,0.660068624,0.594492504,0.466576243,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TALDO1,86330309.09,80302468.33,73059033.36,70313316.67,53590758.39,62247823.72,125223083.8,127938255.5,83316388.71,71686175.01,57919291.06,126580669.7,0.658207836,0.56632798,0.457568215,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMM41,1215579.289,1082090.963,1003970.926,1114125.033,883378.341,893733.3154,1407433.816,1520540.369,1148835.126,1059047.979,888555.8282,1463987.093,0.784730366,0.723399806,0.606942392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TANC1,1213206.311,1179017.818,1029021.925,1056413.499,903227.8258,913140.9887,1564914.637,1568966.483,1196112.065,1042717.712,908184.4073,1566940.56,0.763342334,0.66544816,0.579590848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2,165050.8304,146547.0473,118967.5461,138031.5825,115310.6996,116925.2885,174840.9167,191657.5348,155798.9389,128499.5643,116117.9941,183249.2258,0.85020244,0.701228416,0.633661581,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TANGO6,3215929.319,3080644.801,2455142.596,2690852.586,2371873.688,2646421.401,3478436.497,3374819.311,3148287.06,2572997.591,2509147.544,3426627.904,0.918771208,0.750883277,0.732249785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANK,4477843.05,4347557.966,3424294.533,3457829.143,3348529.235,3483849.928,5527758.38,5716220.385,4412700.508,3441061.838,3416189.581,5621989.382,0.784900185,0.61207192,0.607647818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOK1,6419031.181,5806784.332,4692437.493,4584111.183,4908609.134,5106812.044,6819778.99,7069238.297,6112907.757,4638274.338,5007710.589,6944508.643,0.880250579,0.66790533,0.721103658,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOK2,2701652.869,2645979.655,1479717.034,1607974.627,1696366.527,1673105.573,2448854.372,2575494.343,2673816.262,1543845.83,1684736.05,2512174.357,1.064343426,0.614545653,0.670628631,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAOK3,2535085.107,2586290.546,1723552.576,1940835.083,1798056.456,1776954.768,3298117.874,2796939.558,2560687.827,1832193.829,1787505.612,3047528.716,0.840250598,0.60120642,0.586542664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAP1,6480762.179,6626070.006,5111136.583,5206100.881,5212084.859,5975889.766,8930095.675,8811269.491,6553416.092,5158618.732,5593987.313,8870682.583,0.738772471,0.581535714,0.630615205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAP2,2230037.018,2343224.438,1581356.845,1615817.723,2008843.273,1948931.602,2528693.981,2534029.873,2286630.728,1598587.284,1978887.437,2531361.927,0.903320344,0.631512731,0.781748124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAPBPL,1087758.333,1063620.614,881621.3874,855935.9015,904095.113,962699.5278,1017561.389,1186894.156,1075689.474,868778.6444,933397.3204,1102227.772,0.975923036,0.788202462,0.846827982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TARDBP,4193379.323,5414340.539,3612855.359,3916762.898,3784888.71,4031907.907,7006949.028,6346606.319,4803859.931,3764809.129,3908398.309,6676777.674,0.719487778,0.563866181,0.585371941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TARS1,48545917.37,45768737.19,40711683.23,31890295.8,23300778.06,30672562.81,61927876.28,63791471.95,47157327.28,36300989.51,26986670.44,62859674.11,0.750199996,0.577492487,0.429316105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARS3,1487450.995,1415072.396,1184080.403,1286998.372,1181047.212,1167143.929,1818782.211,1964132.003,1451261.696,1235539.388,1174095.57,1891457.107,0.767271798,0.653220939,0.620736027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TASOR,27429272.49,28371828.26,24687618.09,24089247.37,23347976.83,25214750.53,35943058.47,34323058.86,27900550.38,24388432.73,24281363.68,35133058.67,0.794139521,0.694173341,0.691125812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TASOR2,906167.2565,881653.0868,642762.2633,686766.7297,630565.4069,681857.2036,1027635.807,1030905.666,893910.1716,664764.4965,656211.3053,1029270.736,0.868488863,0.645859707,0.637549754,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TASP1,743493.8644,668100.6299,582979.9448,535160.7764,524738.7388,499164.3773,749848.3873,726837.4063,705797.2472,559070.3606,511951.5581,738342.8968,0.955920684,0.757196098,0.693379134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TATDN1,2421569.036,2404765.866,2032419.799,2304901.913,1803333.878,1874762.498,3274390.414,3338188.056,2413167.451,2168660.856,1839048.188,3306289.235,0.729871853,0.655919885,0.556227256,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TATDN2,2489956.864,2486541.017,2025544.925,2069298.531,1922902.619,2058892.984,2525114.796,2468328.079,2488248.94,2047421.728,1990897.802,2496721.437,0.996606551,0.820044117,0.797404857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAX1BP1,96249695.37,93399090.38,84300522.19,81011670.91,62795653.23,75115167.81,117365738.6,117998363.4,94824392.87,82656096.55,68955410.52,117682051,0.805767677,0.702367913,0.585946709,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D1,7715810.503,7091470.962,5498360.22,5670313.033,5606319.941,6261727.813,8911816.024,9423990.736,7403640.733,5584336.626,5934023.877,9167903.38,0.807560947,0.609118181,0.647260735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D15,23843023.22,24011609.83,27141809.14,26410073.76,22787921.57,23338100.56,28095953.14,28631224.89,23927316.52,26775941.45,23063011.06,28363589.02,0.843592696,0.944025152,0.813120337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D17,2333140.288,1985567.867,1644712.243,1911863.632,1759591.491,1719708.512,2177483.342,2256461.362,2159354.077,1778287.937,1739650.001,2216972.352,0.974010377,0.802124544,0.7846963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D22A,363638.6668,340043.602,313166.344,338373.5666,302126.1981,297004.9145,428571.064,459139.6197,351841.1344,325769.9553,299565.5563,443855.3419,0.792693252,0.733955243,0.674917091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D31,2565862.683,2328352.889,1878758.098,2019468.264,1755604.145,1845780.598,2860057.978,2945305.503,2447107.786,1949113.181,1800692.371,2902681.74,0.84305067,0.671487044,0.620354738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TBC1D5,32498818.54,34438605.42,26488933.09,26751332.23,28116582.59,30046001.67,37308002.71,37357642.17,33468711.98,26620132.66,29081292.13,37332822.44,0.896495625,0.713049026,0.778973842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TBC1D8,844055.0288,763076.6524,731940.626,782575.1385,743821.5224,827106.8585,923389.0268,933514.1834,803565.8406,757257.8823,785464.1905,928451.6051,0.865490281,0.815613736,0.84599368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D9B,1273407.614,1336167.285,1097223.594,1229610.349,1040877.802,964842.0503,1520122.378,1449112.173,1304787.45,1163416.971,1002859.926,1484617.275,0.878871256,0.783647739,0.675500645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBCA,54441629.58,57098138.58,44739986.14,44537745.14,38579050.8,47221885.1,75754791.13,73103784.64,55769884.08,44638865.64,42900467.95,74429287.88,0.749300251,0.59974866,0.576392294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TBCB,376104.3671,421719.5419,340511.6858,383008.4102,322425.0117,331112.0581,566403.3461,520241.8627,398911.9545,361760.048,326768.5349,543322.6044,0.734208279,0.665829187,0.601426357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBCD,199403.2318,255807.5386,188300.7292,172186.0812,193341.8573,169602.2388,288615.6148,298389.4204,227605.3852,180243.4052,181472.0481,293502.5176,0.77548018,0.614111956,0.618298097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TBCE,49473295.87,47605060.08,40065167.42,40517015.83,33517108.96,34520483.88,73371062.56,73454798.23,48539177.97,40291091.63,34018796.42,73412930.39,0.661180227,0.548828271,0.463389709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBK1,20607240.23,19618589.63,15700784.77,15784956.38,15620185.43,16696436.36,23117324.65,23019635.06,20112914.93,15742870.58,16158310.9,23068479.86,0.871878644,0.682440745,0.700449748,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TBL1XR1,4578149.528,4350787.062,3648019.426,3819158.14,3327873.638,3772570.785,6233418.061,6458614.621,4464468.295,3733588.783,3550222.211,6346016.341,0.703507217,0.588335829,0.559441076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TBP,4351520.92,4294674.978,3362445.811,3553821.55,3794777.542,3737906.17,4852307.432,4858457.954,4323097.949,3458133.68,3766341.856,4855382.693,0.890372237,0.712226801,0.775704428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TBX18,357782.7967,316414.6522,319948.8749,378831.566,298383.6212,293306.072,454393.979,474569.0784,337098.7244,349390.2204,295844.8466,464481.5287,0.725752702,0.752215532,0.636935655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TBX20,4703898.691,4341182.039,2809483.859,2813876.527,3060849.007,3165624.913,3882937.14,4351363.155,4522540.365,2811680.193,3113236.96,4117150.147,1.098463792,0.682919032,0.756163086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEA1,7572904.699,7661861.594,5639211.737,5243201.183,4895364.976,5399491.661,10346696.68,10316013.64,7617383.146,5441206.46,5147428.318,10331355.16,0.737307258,0.526669191,0.498233604,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TCEA2,5585933.721,5959845.185,3354172.542,3507023.225,4053391.075,4112975.53,6351562.132,5991979.605,5772889.453,3430597.884,4083183.302,6171770.868,0.935370022,0.555853086,0.661590229,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TCEAL4,51142132.56,51384668.83,33926341.87,34755078.39,38883934.47,44478206.27,52299985.45,52339401.13,51263400.7,34340710.13,41681070.37,52319693.29,0.979810803,0.656362986,0.796661214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEAL8,6549450.828,6376007.614,2879224.52,2549471.971,3715854.356,4322799.763,5323215.628,5413966.801,6462729.221,2714348.246,4019327.059,5368591.215,1.203803561,0.505597863,0.748674447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEAL9,8580052.015,8902822.241,2059045.529,2244561.646,7307211.624,7271703.737,3485363.346,3512748.906,8741437.128,2151803.587,7289457.68,3499056.126,2.498227183,0.614966868,2.083264005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCERG1,70371121.26,79475590.67,64475676.2,57360846.5,46021300.37,54641489.62,102744656.8,97824773.76,74923355.97,60918261.35,50331394.99,100284715.3,0.747106434,0.607453102,0.501885007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCF12,99856.3087,83581.45342,67167.0495,61172.15117,72433.3325,62853.2446,109178.7972,107381.8786,91718.88106,64169.60034,67643.28855,108280.3379,0.847050192,0.592624678,0.624705185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCF20,13091450.01,12654165.11,10112059.34,10757716.06,10674239.01,11490259.26,13219548.56,13345454.09,12872807.56,10434887.7,11082249.13,13282501.32,0.969155376,0.785611644,0.83434956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCF4,262447.041,206525.2963,151768.9876,158678.251,217359.4448,203935.8212,238767.2992,241350.3156,234486.1686,155223.6193,210647.633,240058.8074,0.97678636,0.646606642,0.87748346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCF7,1107594.866,1049609.513,873509.6363,889338.5665,758963.7926,794681.1548,1292899.05,1302240.845,1078602.19,881424.1014,776822.4737,1297569.948,0.83124782,0.679288314,0.598674835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCHP,5923378.752,6307737.269,2590057.173,2615765.124,4126805.918,4142405.522,4984159.386,5121710.412,6115558.01,2602911.149,4134605.72,5052934.899,1.210298199,0.515128574,0.81825826,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TCOF1,15262325.6,15019629.61,13693724.09,12445427.6,10038182.8,11171342.82,23547954.95,23465802.28,15140977.6,13069575.84,10604762.81,23506878.61,0.644108384,0.555989422,0.451134452,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TCP1,1475392.507,1434076.88,1062100.132,1136878.231,1109851.068,1103269.888,1685075.159,1788461.786,1454734.693,1099489.181,1106560.478,1736768.472,0.837610031,0.633066064,0.637137589,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TDG,1589674.382,1466069.716,1210892.244,1282352.477,1249073.6,1356211.607,1650271.292,1783432.962,1527872.049,1246622.361,1302642.604,1716852.127,0.88992641,0.726109338,0.758738964,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TDRD3,5759397.222,5945454.545,4795969.47,4958412.868,4182249.177,4280946.542,8918648.089,8894162.857,5852425.883,4877191.169,4231597.86,8906405.473,0.657103014,0.547604888,0.475118483,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TDRD7,22096345.6,20160904.02,10431831.9,10368800.88,12047070.01,13069790.42,18114077.98,18630458.21,21128624.81,10400316.39,12558430.21,18372268.09,1.150028113,0.566087776,0.683553612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDRKH,1898403.165,1657032.93,1523581.805,1630762.992,1422510.221,1497825.038,2109584.365,2403881.19,1777718.047,1577172.399,1460167.629,2256732.777,0.787739721,0.698874237,0.647027262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC,1566323.237,1528124.512,1240722.628,1227318.934,1192495.926,1239155.611,1839488.723,1941881.872,1547223.874,1234020.781,1215825.769,1890685.298,0.818340247,0.65268439,0.643060889,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TECR,14548809.64,14017097.66,15119974.02,13570705.7,11325296.78,11862854.35,15019861.52,14594379.97,14282953.65,14345339.86,11594075.57,14807120.74,0.964600336,0.968813593,0.783006755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TELO2,11505135.06,12067283.12,8820744.742,8462538.07,9490457.168,10093775.23,13843340.92,13900663.95,11786209.09,8641641.406,9792116.2,13872002.44,0.849640068,0.622955586,0.705890606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENT4B,595793.5965,657653.3673,985322.5669,996417.2927,905263.5613,1079876.692,820884.63,793388.2985,626723.4819,990869.9298,992570.1268,807136.4643,0.776477721,1.227636185,1.22974264,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TERF1,110924.7705,93232.2855,61462.2728,67235.17931,65142.4691,59731.5788,94652.2369,95850.1323,102078.528,64348.72606,62437.02395,95251.1846,1.071677254,0.675568775,0.655498661,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TES,30398166.98,29384150.64,31579512.56,30109144.69,24340651.6,27735249.21,44181495.93,45347003.07,29891158.81,30844328.63,26037950.4,44764249.5,0.667746229,0.689039333,0.581668423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TET2,4622882.514,4195793.177,4809839.716,4941731.355,4048992.386,4368920.168,5965580.154,5692600.023,4409337.845,4875785.536,4208956.277,5829090.089,0.75643673,0.836457399,0.722060598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TET3,2034679.472,1897748.962,1400601.653,1474423.852,1338995.703,1524979.515,1910078.438,1906343.337,1966214.217,1437512.752,1431987.609,1908210.887,1.030396708,0.753330128,0.750434671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEX2,2505150.867,2572276.212,2339757.504,2412599.156,2046282.115,2111673.638,3373962.938,3322933.609,2538713.54,2376178.33,2078977.876,3348448.274,0.758176126,0.709635669,0.620878003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TEX30,7757789.649,8293409.438,5647844.348,5041548.046,5278415.105,5576211.407,9551947.554,9457564.06,8025599.544,5344696.197,5427313.256,9504755.807,0.844377247,0.562318097,0.571010278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFAM,50017691.66,52332983.79,37943815.02,40167814.77,36399163.18,38713924.14,72579159.66,68413458.65,51175337.73,39055814.89,37556543.66,70496309.16,0.725929319,0.554012194,0.532744822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TFEB,2109128.293,1585988.669,1502562.493,1424305.803,1312794.023,1325303.187,2415337.754,2475862.763,1847558.481,1463434.148,1319048.605,2445600.258,0.755462171,0.598394666,0.539355768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFG,9579511.59,12157791.68,5660367.666,5657455.588,8017044.796,6184970.987,12693461.02,11963839.89,10868651.63,5658911.627,7101007.891,12328650.46,0.881576752,0.459004953,0.57597609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFIP11,21464275.86,19827869.88,17783430.11,17172173.84,20097026.65,16007957.13,21805267.43,22894677.14,20646072.87,17477801.98,18052491.89,22349972.29,0.923762795,0.782005532,0.80771876,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
TFRC,49113042.3,44112591.48,30150237.47,31278805.08,42108834.87,45211188.38,37161584.85,40697151.91,46612816.89,30714521.27,43660011.62,38929368.38,1.197368949,0.788980725,1.121518623,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TGFB1,4014078.205,3833162.315,3923172.505,4076378.799,3576448.302,4151252.706,4116858.126,4295037.192,3923620.26,3999775.652,3863850.504,4205947.659,0.932874248,0.950980843,0.918663478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFBI,8570024.916,7528221.448,9312537.736,11648865.29,5774337.641,6530455.934,14340654.77,12357609.97,8049123.182,10480701.51,6152396.787,13349132.37,0.602969763,0.7851223,0.460883645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFBR1,11546924.99,10848457.91,9652362.066,10180162.93,8589864.642,9457854.621,12913831.27,13382939.13,11197691.45,9916262.499,9023859.631,13148385.2,0.851640051,0.754181015,0.686309345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TGFBR2,1848366.316,1779965.874,1543727.228,1631507.723,1249118.258,1402773.817,2455305.101,2488987.209,1814166.095,1587617.475,1325946.037,2472146.155,0.733842573,0.642202109,0.536354226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGIF1,17180372.27,17923574.22,16109365.73,17639905.86,17724860.17,20985187.23,15669180.54,16348602.74,17551973.24,16874635.8,19355023.7,16008891.64,1.096389034,1.054078957,1.209017097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TGOLN2,1164796.892,1221579.952,1402271.491,1521913.235,1241033.067,1472970.552,1300326.232,1435110.25,1193188.422,1462092.363,1357001.81,1367718.241,0.87239344,1.069001143,0.992164737,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
TGS1,12840777.37,12848427.04,8800140.922,8151626.03,7691406.06,9125125.984,14119059.4,13699623.99,12844602.2,8475883.476,8408266.022,13909341.7,0.923451482,0.609366256,0.604504958,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
THADA,604262.9784,547863.2158,444678.3377,473014.6106,464571.0611,457129.4139,558572.0059,610778.2341,576063.0971,458846.4742,460850.2375,584675.12,0.985270413,0.78478878,0.78821592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
